"","Store","Date","Weekly_Sales"
"672",42,"2010-05-14",14089.83925
"673",43,"2010-05-14",19141.3891666667
"674",44,"2010-05-14",6961.84219512195
"675",45,"2010-05-14",12337.9585245902
"676",1,"2010-05-21",20888.2256716418
"677",2,"2010-05-21",28290.5798507463
"678",3,"2010-05-21",5918.44362068966
"679",4,"2010-05-21",27972.8544117647
"680",5,"2010-05-21",5280.76421052632
"681",6,"2010-05-21",22854.6173134328
"682",7,"2010-05-21",6684.21457627119
"683",8,"2010-05-21",12362.1092424242
"684",9,"2010-05-21",9049.99581818182
"685",10,"2010-05-21",27558.3405970149
"686",11,"2010-05-21",19262.806969697
"687",12,"2010-05-21",15414.1172580645
"688",13,"2010-05-21",26856.134057971
"689",14,"2010-05-21",31460.1997014925
"690",15,"2010-05-21",9779.92920634921
"691",16,"2010-05-21",7473.31947368421
"692",17,"2010-05-21",13520.0229508197
"693",18,"2010-05-21",18558.583559322
"694",19,"2010-05-21",20549.6407462687
"695",20,"2010-05-21",28633.3962121212
"696",21,"2010-05-21",12324.3868852459
"697",22,"2010-05-21",15933.2
"698",23,"2010-05-21",21364.9279032258
"699",24,"2010-05-21",19095.1997014925
"700",25,"2010-05-21",11355.2514516129
"701",26,"2010-05-21",15177.6723076923
"702",27,"2010-05-21",27385.9355223881
"703",28,"2010-05-21",18152.5107462687
"704",29,"2010-05-21",8484.51322033898
"705",30,"2010-05-21",11974.3302631579
"706",31,"2010-05-21",19958.2259701493
"707",32,"2010-05-21",16816.6817647059
"708",33,"2010-05-21",8638.92058823529
"709",34,"2010-05-21",14052.0238461538
"710",35,"2010-05-21",18484.7546551724
"711",36,"2010-05-21",14357.5539393939
"712",37,"2010-05-21",11851.7976744186
"713",38,"2010-05-21",8100.32761904762
"714",39,"2010-05-21",20773.838
"715",40,"2010-05-21",13619.6263076923
"716",41,"2010-05-21",17619.3437878788
"717",42,"2010-05-21",12602.29425
"718",43,"2010-05-21",18624.4097222222
"719",44,"2010-05-21",6471.06731707317
"720",45,"2010-05-21",12221.6416393443
"721",1,"2010-05-28",21368.2180597015
"722",2,"2010-05-28",29205.3825373134
"723",3,"2010-05-28",6031.25844827586
"724",4,"2010-05-28",27311.4661764706
"725",5,"2010-05-28",5402.50912280702
"726",6,"2010-05-28",24529.2785074627
"727",7,"2010-05-28",7489.60644067797
"728",8,"2010-05-28",13103.1865151515
"729",9,"2010-05-28",9963.86363636364
"730",10,"2010-05-28",28411.243880597
"731",11,"2010-05-28",19147.0833333333
"732",12,"2010-05-28",15304.3483870968
"733",13,"2010-05-28",27179.8313043478
"734",14,"2010-05-28",33231.1435820895
"735",15,"2010-05-28",11803.0923809524
"736",16,"2010-05-28",8074.60754385965
"737",17,"2010-05-28",14287.2055737705
"738",18,"2010-05-28",21174.2328813559
"739",19,"2010-05-28",24589.4394029851
"740",20,"2010-05-28",31249.351969697
"741",21,"2010-05-28",12283.8216393443
"742",22,"2010-05-28",18067.8181666667
"743",23,"2010-05-28",25309.1758064516
"744",24,"2010-05-28",21930.8417910448
"745",25,"2010-05-28",12766.6803225806
"746",26,"2010-05-28",16458.3667692308
"747",27,"2010-05-28",29251.8786567164
"748",28,"2010-05-28",17540.2814925373
"749",29,"2010-05-28",9744.57423728814
"750",30,"2010-05-28",12152.6331578947
"751",31,"2010-05-28",19538.4794029851
"752",32,"2010-05-28",17725.1389705882
"753",33,"2010-05-28",8196.95647058823
"754",34,"2010-05-28",14477.7686153846
"755",35,"2010-05-28",20999.3944827586
"756",36,"2010-05-28",13515.4290909091
"757",37,"2010-05-28",12360.3646511628
"758",38,"2010-05-28",7763.52333333333
"759",39,"2010-05-28",21005.7126153846
"760",40,"2010-05-28",15512.1201538462
"761",41,"2010-05-28",18886.6251515152
"762",42,"2010-05-28",12089.83475
"763",43,"2010-05-28",17467.8083333333
"764",44,"2010-05-28",7080.44219512195
"765",45,"2010-05-28",13042.2398360656
"766",1,"2010-06-04",24107.5923880597
"767",2,"2010-06-04",31369.7452238806
"768",3,"2010-06-04",6837.55965517241
"769",4,"2010-06-04",27974.8467647059
"770",5,"2010-06-04",5917.2349122807
"771",6,"2010-06-04",27703.1497014925
"772",7,"2010-06-04",8584.36474576271
"773",8,"2010-06-04",14482.808030303
"774",9,"2010-06-04",10455.7185454545
"775",10,"2010-06-04",28810.0908955224
"776",11,"2010-06-04",21146.9193939394
"777",12,"2010-06-04",16876.9870967742
"778",13,"2010-06-04",29290.858115942
"779",14,"2010-06-04",35271.1520895522
"780",15,"2010-06-04",10995.5393650794
"781",16,"2010-06-04",8373.9449122807
"782",17,"2010-06-04",14347.0398360656
"783",18,"2010-06-04",21403.6361016949
"784",19,"2010-06-04",22658.6001492537
"785",20,"2010-06-04",33275.7174242424
"786",21,"2010-06-04",13147.5647540984
"787",22,"2010-06-04",17972.8338333333
"788",23,"2010-06-04",24364.4658064516
"789",24,"2010-06-04",23292.5886567164
"790",25,"2010-06-04",12307.620483871
"791",26,"2010-06-04",15431.3723076923
"792",27,"2010-06-04",30920.1446268657
"793",28,"2010-06-04",23024.7046268657
"794",29,"2010-06-04",9949.38254237288
"795",30,"2010-06-04",12035.2836842105
"796",31,"2010-06-04",21302.7529850746
"797",32,"2010-06-04",16896.7467647059
"798",33,"2010-06-04",8371.32529411765
"799",34,"2010-06-04",14806.2044615385
"800",35,"2010-06-04",21989.425
"801",36,"2010-06-04",14233.7912121212
"802",37,"2010-06-04",11120.8325581395
"803",38,"2010-06-04",8950.50571428571
"804",39,"2010-06-04",23258.6101538462
"805",40,"2010-06-04",16180.3301538462
"806",41,"2010-06-04",19771.3593939394
"807",42,"2010-06-04",13878.3995
"808",43,"2010-06-04",18902.6788888889
"809",44,"2010-06-04",6832.51829268293
"810",45,"2010-06-04",13686.3355737705
"811",1,"2010-06-11",23009.7197014925
"812",2,"2010-06-11",30221.7576119403
"813",3,"2010-06-11",6115.96948275862
"814",4,"2010-06-11",27491.2533823529
"815",5,"2010-06-11",5184.59192982456
"816",6,"2010-06-11",25143.9082089552
"817",7,"2010-06-11",8417.19084745763
"818",8,"2010-06-11",13767.3924242424
"819",9,"2010-06-11",9385.27218181818
"820",10,"2010-06-11",27262.256119403
"821",11,"2010-06-11",20284.0298484848
"822",12,"2010-06-11",16347.5379032258
"823",13,"2010-06-11",29510.0928985507
"824",14,"2010-06-11",33570.2252238806
"825",15,"2010-06-11",9827.47603174603
"826",16,"2010-06-11",8813.59157894737
"827",17,"2010-06-11",13815.4240983607
"828",18,"2010-06-11",19777.4252542373
"829",19,"2010-06-11",21037.3647761194
"830",20,"2010-06-11",31759.8084848485
"831",21,"2010-06-11",12744.8337704918
"832",22,"2010-06-11",17501.5196666667
"833",23,"2010-06-11",23189.6040322581
"834",24,"2010-06-11",20442.4214925373
"835",25,"2010-06-11",11858.7783870968
"836",26,"2010-06-11",16518.3704615385
"837",27,"2010-06-11",27908.8646268657
"838",28,"2010-06-11",20121.0792537313
"839",29,"2010-06-11",9140.1593220339
"840",30,"2010-06-11",11705.4739473684
"841",31,"2010-06-11",20550.133880597
"842",32,"2010-06-11",17530.2386764706
"843",33,"2010-06-11",9131.41352941176
"844",34,"2010-06-11",14667.3430769231
"845",35,"2010-06-11",19891.284137931
"846",36,"2010-06-11",14134.3148484848
"847",37,"2010-06-11",11183.7834883721
"848",38,"2010-06-11",8437.20547619048
"849",39,"2010-06-11",21093.9973846154
"850",40,"2010-06-11",15483.6193846154
"851",41,"2010-06-11",18439.625
"852",42,"2010-06-11",15159.66825
"853",43,"2010-06-11",18967.4583333333
"854",44,"2010-06-11",7194.37390243902
"855",45,"2010-06-11",12906.967704918
"856",1,"2010-06-18",22433.433880597
"857",2,"2010-06-18",29854.6262686567
"858",3,"2010-06-18",6268.63810344828
"859",4,"2010-06-18",28358.6522058824
"860",5,"2010-06-18",5471.54192982456
"861",6,"2010-06-18",25014.3767164179
"862",7,"2010-06-18",8141.08661016949
"863",8,"2010-06-18",13069.6524242424
"864",9,"2010-06-18",9239.54309090909
"865",10,"2010-06-18",27411.4797014925
"866",11,"2010-06-18",20242.3751515152
"867",12,"2010-06-18",15307.784516129
"868",13,"2010-06-18",28992.057826087
"869",14,"2010-06-18",33553.0371641791
"870",15,"2010-06-18",10327.1052380952
"871",16,"2010-06-18",9092.29280701754
"872",17,"2010-06-18",14357.0329508197
"873",18,"2010-06-18",19944.1176271186
"874",19,"2010-06-18",21733.0702985075
"875",20,"2010-06-18",31570.1110606061
"876",21,"2010-06-18",12812.3968852459
"877",22,"2010-06-18",17354.5043333333
"878",23,"2010-06-18",24269.9530645161
"879",24,"2010-06-18",20102.266119403
"880",25,"2010-06-18",12575.4667741935
"881",26,"2010-06-18",15400.3815384615
"882",27,"2010-06-18",28127.981641791
"883",28,"2010-06-18",18907.0264179104
"884",29,"2010-06-18",9446.81474576271
"885",30,"2010-06-18",11761.0018421053
"886",31,"2010-06-18",20413.5729850746
"887",32,"2010-06-18",16911.1851470588
"888",33,"2010-06-18",7992.99264705882
"889",34,"2010-06-18",14445.3513846154
"890",35,"2010-06-18",20525.2451724138
"891",36,"2010-06-18",14678.643030303
"892",37,"2010-06-18",11739.58
"893",38,"2010-06-18",7982.03690476191
"894",39,"2010-06-18",21043.8047692308
"895",40,"2010-06-18",14934.7133846154
"896",41,"2010-06-18",18221.2403030303
"897",42,"2010-06-18",13219.2695
"898",43,"2010-06-18",19408.7011111111
"899",44,"2010-06-18",7141.87024390244
"900",45,"2010-06-18",13341.7040983607
"901",1,"2010-06-25",21229.7749253731
"902",2,"2010-06-25",28942.0514925373
"903",3,"2010-06-25",6154.91879310345
"904",4,"2010-06-25",27140.6472058824
"905",5,"2010-06-25",5133.47456140351
"906",6,"2010-06-25",24465.088358209
"907",7,"2010-06-25",9371.15372881356
"908",8,"2010-06-25",12256.7062121212
"909",9,"2010-06-25",9179.42036363636
"910",10,"2010-06-25",26372.0076119403
"911",11,"2010-06-25",19112.9234848485
"912",12,"2010-06-25",15400.5774193548
"913",13,"2010-06-25",28532.3589855072
"914",14,"2010-06-25",33514.553880597
"915",15,"2010-06-25",10651.0465079365
"916",16,"2010-06-25",9157.5347368421
"917",17,"2010-06-25",14605.2985245902
"918",18,"2010-06-25",20575.7705084746
"919",19,"2010-06-25",21624.4286567164
"920",20,"2010-06-25",29823.1045454545
"921",21,"2010-06-25",12560.7998360656
"922",22,"2010-06-25",18096.7936666667
"923",23,"2010-06-25",22778.1124193548
"924",24,"2010-06-25",20812.2798507463
"925",25,"2010-06-25",11873.055483871
"926",26,"2010-06-25",15017.4153846154
"927",27,"2010-06-25",29231.0970149254
"928",28,"2010-06-25",18366.9711940299
"929",29,"2010-06-25",9860.24508474576
"930",30,"2010-06-25",11907.7955263158
"931",31,"2010-06-25",19446.99
"932",32,"2010-06-25",16537.0466176471
"933",33,"2010-06-25",7612.75235294118
"934",34,"2010-06-25",13757.8389230769
"935",35,"2010-06-25",21044.0179310345
"936",36,"2010-06-25",13134.7872727273
"937",37,"2010-06-25",11275.3069767442
"938",38,"2010-06-25",7660.0730952381
"939",39,"2010-06-25",19694.4196923077
"940",40,"2010-06-25",14459.9484615385
"941",41,"2010-06-25",17789.8127272727
"942",42,"2010-06-25",12093.92675
"943",43,"2010-06-25",17330.3066666667
"944",44,"2010-06-25",7010.25536585366
"945",45,"2010-06-25",12926.4247540984
"946",1,"2010-07-02",22190.223880597
"947",2,"2010-07-02",29891.7935820896
"948",3,"2010-07-02",6562.14086206897
"949",4,"2010-07-02",27637.3713235294
"950",5,"2010-07-02",5344.15824561403
"951",6,"2010-07-02",26252.1082089552
"952",7,"2010-07-02",9736.30593220339
"953",8,"2010-07-02",12797.9583333333
"954",9,"2010-07-02",9549.43618181818
"955",10,"2010-07-02",27526.5844776119
"956",11,"2010-07-02",19721.2093939394
"957",12,"2010-07-02",15261.2332258065
"958",13,"2010-07-02",29236.938115942
"959",14,"2010-07-02",34841.9785074627
"960",15,"2010-07-02",11253.4273015873
"961",16,"2010-07-02",10381.5173684211
"962",17,"2010-07-02",15639.9855737705
"963",18,"2010-07-02",21182.0784745763
"964",19,"2010-07-02",23111.2919402985
"965",20,"2010-07-02",32397.865
"966",21,"2010-07-02",11648.9683606557
"967",22,"2010-07-02",18489.3348333333
"968",23,"2010-07-02",24936.0066129032
"969",24,"2010-07-02",23286.5294029851
"970",25,"2010-07-02",12232.9267741935
"971",26,"2010-07-02",16588.3664615385
"972",27,"2010-07-02",30184.1194029851
"973",28,"2010-07-02",20885.5107462687
"974",29,"2010-07-02",9805.39033898305
"975",30,"2010-07-02",11827.0052631579
"976",31,"2010-07-02",19573.262238806
"977",32,"2010-07-02",17466.5761764706
"978",33,"2010-07-02",7851.92470588235
"979",34,"2010-07-02",14126.4821538462
"980",35,"2010-07-02",21323.4689655172
"981",36,"2010-07-02",13130.9963636364
"982",37,"2010-07-02",11569.7018604651
"983",38,"2010-07-02",8590.45642857143
"984",39,"2010-07-02",20799.83
"985",40,"2010-07-02",16716.5507692308
"986",41,"2010-07-02",19290.0343939394
"987",42,"2010-07-02",12659.2295
"988",43,"2010-07-02",18496.1925
"989",44,"2010-07-02",7310.65707317073
"990",45,"2010-07-02",13055.9496721311
"991",1,"2010-07-09",22560.7804477612
"992",2,"2010-07-09",28061.9346268657
"993",3,"2010-07-09",6013.71396551724
"994",4,"2010-07-09",26619.8272058824
"995",5,"2010-07-09",5083.88701754386
"996",6,"2010-07-09",25214.4476119403
"997",7,"2010-07-09",10028.6991525424
"998",8,"2010-07-09",12745.2843939394
"999",9,"2010-07-09",8770.52472727273
"1000",10,"2010-07-09",26396.9944776119
"1001",11,"2010-07-09",19387.9656060606
"1002",12,"2010-07-09",15132.9067741935
"1003",13,"2010-07-09",27099.6263768116
"1004",14,"2010-07-09",33370.6001492537
"1005",15,"2010-07-09",10938.733015873
"1006",16,"2010-07-09",10612.2733333333
"1007",17,"2010-07-09",13662.6927868852
"1008",18,"2010-07-09",19686.6445762712
"1009",19,"2010-07-09",23536.2414925373
"1010",20,"2010-07-09",31804.8765151515
"1011",21,"2010-07-09",11638.4759016393
"1012",22,"2010-07-09",18078.7768333333
"1013",23,"2010-07-09",22805.1790322581
"1014",24,"2010-07-09",24786.9125373134
"1015",25,"2010-07-09",11601.6112903226
"1016",26,"2010-07-09",17264.9918461538
"1017",27,"2010-07-09",31585.1523880597
"1018",28,"2010-07-09",19990.0294029851
"1019",29,"2010-07-09",9514.69474576271
"1020",30,"2010-07-09",11459.2171052632
"1021",31,"2010-07-09",19625.0398507463
"1022",32,"2010-07-09",15835.5145588235
"1023",33,"2010-07-09",8866.13588235294
"1024",34,"2010-07-09",13946.134
"1025",35,"2010-07-09",21792.2970689655
"1026",36,"2010-07-09",14269.1463636364
"1027",37,"2010-07-09",11666.5369767442
"1028",38,"2010-07-09",8176.15095238095
"1029",39,"2010-07-09",20462.4981538462
"1030",40,"2010-07-09",16267.9769230769
"1031",41,"2010-07-09",17818.5128787879
"1032",42,"2010-07-09",14227.83775
"1033",43,"2010-07-09",19926.8258333333
"1034",44,"2010-07-09",6821.2443902439
"1035",45,"2010-07-09",12824.698852459
"1036",1,"2010-07-16",21147.6947761194
"1037",2,"2010-07-16",27545.5565671642
"1038",3,"2010-07-16",6075.20862068966
"1039",4,"2010-07-16",27902.7964705882
"1040",5,"2010-07-16",4896.26175438597
"1041",6,"2010-07-16",23273.9373134328
"1042",7,"2010-07-16",9413.95372881356
"1043",8,"2010-07-16",12752.5389393939
"1044",9,"2010-07-16",8557.42872727273
"1045",10,"2010-07-16",27265.817761194
"1046",11,"2010-07-16",19546.1090909091
"1047",12,"2010-07-16",14712.6080645161
"1048",13,"2010-07-16",27980.7823188406
"1049",14,"2010-07-16",31789.757761194
"1050",15,"2010-07-16",10029.8885714286
"1051",16,"2010-07-16",10142.9185964912
"1052",17,"2010-07-16",14295.7090163934
"1053",18,"2010-07-16",18775.2303389831
"1054",19,"2010-07-16",21058.323880597
"1055",20,"2010-07-16",30715.3892424242
"1056",21,"2010-07-16",12328.5726229508
"1057",22,"2010-07-16",16322.9605
"1058",23,"2010-07-16",22765.5101612903
"1059",24,"2010-07-16",21095.1052238806
"1060",25,"2010-07-16",11714.0770967742
"1061",26,"2010-07-16",15814.9009230769
"1062",27,"2010-07-16",28030.4274626866
"1063",28,"2010-07-16",18280.5998507463
"1064",29,"2010-07-16",8628.5893220339
"1065",30,"2010-07-16",11508.87
"1066",31,"2010-07-16",19927.3065671642
"1067",32,"2010-07-16",16471.2667647059
"1068",33,"2010-07-16",8244.58147058823
"1069",34,"2010-07-16",14281.644
"1070",35,"2010-07-16",19266.2570689655
"1071",36,"2010-07-16",14114.7224242424
"1072",37,"2010-07-16",11270.3727906977
"1073",38,"2010-07-16",8044.38214285714
"1074",39,"2010-07-16",20608.3290769231
"1075",40,"2010-07-16",14755.6164615385
"1076",41,"2010-07-16",17872.9109090909
"1077",42,"2010-07-16",13940.9005
"1078",43,"2010-07-16",19327.4661111111
"1079",44,"2010-07-16",7232.15658536585
"1080",45,"2010-07-16",11779.6603278689
"1081",1,"2010-07-23",20172.6611940298
"1082",2,"2010-07-23",26583.2219402985
"1083",3,"2010-07-23",6075.2874137931
"1084",4,"2010-07-23",27177.1079411765
"1085",5,"2010-07-23",4807.94789473684
"1086",6,"2010-07-23",23642.6
"1087",7,"2010-07-23",9644.94627118644
"1088",8,"2010-07-23",11854.6187878788
"1089",9,"2010-07-23",8361.44127272727
"1090",10,"2010-07-23",27323.7073134328
"1091",11,"2010-07-23",18841.305
"1092",12,"2010-07-23",14663.6025806452
"1093",13,"2010-07-23",27608.1808695652
"1094",14,"2010-07-23",30503.7276119403
"1095",15,"2010-07-23",9452.69857142857
"1096",16,"2010-07-23",10258.6914035088
"1097",17,"2010-07-23",14588.4180327869
"1098",18,"2010-07-23",17381.2798305085
"1099",19,"2010-07-23",20461.2070149254
"1100",20,"2010-07-23",28723.2712121212
"1101",21,"2010-07-23",12503.6781967213
"1102",22,"2010-07-23",16114.029
"1103",23,"2010-07-23",21452.3375806452
"1104",24,"2010-07-23",19846.9926865672
"1105",25,"2010-07-23",10718.2472580645
"1106",26,"2010-07-23",14944.9558461538
"1107",27,"2010-07-23",26922.3173134328
"1108",28,"2010-07-23",17992.5325373134
"1109",29,"2010-07-23",8566.35016949152
"1110",30,"2010-07-23",11572.2205263158
"1111",31,"2010-07-23",19040.9214925373
"1112",32,"2010-07-23",16314.4872058824
"1113",33,"2010-07-23",7419.66941176471
"1114",34,"2010-07-23",13800.3326153846
"1115",35,"2010-07-23",19174.5906896552
"1116",36,"2010-07-23",13667.7518181818
"1117",37,"2010-07-23",11420.9265116279
"1118",38,"2010-07-23",7809.05952380952
"1119",39,"2010-07-23",20220.0616923077
"1120",40,"2010-07-23",14181.5049230769
"1121",41,"2010-07-23",18059.2231818182
"1122",42,"2010-07-23",12249.25025
"1123",43,"2010-07-23",17997.0566666667
"1124",44,"2010-07-23",7125.44829268293
"1125",45,"2010-07-23",11710.4632786885
"1126",1,"2010-07-30",19996.1117910448
"1127",2,"2010-07-30",26932.2217910448
"1128",3,"2010-07-30",5991.76
"1129",4,"2010-07-30",26403.3348529412
"1130",5,"2010-07-30",4686.15140350877
"1131",6,"2010-07-30",22848.0158208955
"1132",7,"2010-07-30",10211.8003389831
"1133",8,"2010-07-30",11863.5468181818
"1134",9,"2010-07-30",8475.66781818182
"1135",10,"2010-07-30",27335.8529850746
"1136",11,"2010-07-30",18934.8322727273
"1137",12,"2010-07-30",14661.975
"1138",13,"2010-07-30",26335.5560869565
"1139",14,"2010-07-30",30660.6698507463
"1140",15,"2010-07-30",9808.25968253968
"1141",16,"2010-07-30",9815.73263157895
"1142",17,"2010-07-30",13608.8737704918
"1143",18,"2010-07-30",18149.9003389831
"1144",19,"2010-07-30",20378.2543283582
"1145",20,"2010-07-30",29518.4048484848
"1146",21,"2010-07-30",11708.627704918
"1147",22,"2010-07-30",16077.2291666667
"1148",23,"2010-07-30",21251.9214516129
"1149",24,"2010-07-30",20644.3337313433
"1150",25,"2010-07-30",10974.0396774194
"1151",26,"2010-07-30",15464.0892307692
"1152",27,"2010-07-30",27059.1556716418
"1153",28,"2010-07-30",17158.4285074627
"1154",29,"2010-07-30",8608.50152542373
"1155",30,"2010-07-30",11506.4676315789
"1156",31,"2010-07-30",18384.981641791
"1157",32,"2010-07-30",15664.8048529412
"1158",33,"2010-07-30",7097.66382352941
"1159",34,"2010-07-30",13405.6575384615
"1160",35,"2010-07-30",19487.5446551724
"1161",36,"2010-07-30",13076.1790909091
"1162",37,"2010-07-30",11335.9260465116
"1163",38,"2010-07-30",7996.41119047619
"1164",39,"2010-07-30",20121.8838461538
"1165",40,"2010-07-30",14662.1695384615
"1166",41,"2010-07-30",18346.138030303
"1167",42,"2010-07-30",11710.53075
"1168",43,"2010-07-30",17247.4397222222
"1169",44,"2010-07-30",6700.04609756098
"1170",45,"2010-07-30",11714.2563934426
"1171",1,"2010-08-06",23494.1341791045
